,n,win,totalret,maxret,mdd
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",10.0,7.0,3.529999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",10.0,7.0,3.529999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",10.0,8.0,9.359999999999978,11.249999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",10.0,8.0,9.359999999999978,11.249999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",10.0,7.0,0.24999999999997924,5.12,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",10.0,7.0,0.24999999999997924,5.12,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",10.0,8.0,3.8699999999999792,6.649999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",10.0,8.0,3.8699999999999792,6.649999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",10.0,7.0,2.729999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",10.0,7.0,2.729999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",10.0,8.0,8.559999999999977,10.449999999999978,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",10.0,8.0,8.559999999999977,10.449999999999978,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",10.0,7.0,3.529999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",10.0,7.0,3.529999999999979,6.71,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",10.0,8.0,9.359999999999978,11.249999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",10.0,8.0,9.359999999999978,11.249999999999979,-7.680000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",10.0,7.0,-1.3900000000000214,2.7699999999999996,-4.740000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",10.0,7.0,-1.3900000000000214,2.7699999999999996,-4.740000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.25",10.0,7.0,-1.3900000000000214,2.7699999999999996,-4.740000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.5",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-1",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-2",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.25",10.0,7.0,-2.3400000000000216,2.2299999999999995,-5.010000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.5",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-1",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-2",10.0,8.0,-0.7100000000000215,2.2299999999999995,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.25",10.0,7.0,-1.3900000000000214,2.7699999999999996,-4.740000000000021
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.5",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-1",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
"put_entry9_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-2",10.0,8.0,0.5199999999999786,2.7699999999999996,-4.71000000000002
