,n,win,totalret,maxret,mdd
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",107.0,56.0,-22.55268416587872,7.349999999999998,-38.629999999999995
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",107.0,54.0,-13.014175649313788,4.969999999999999,-28.150000000000006
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",107.0,55.0,-22.36908557748743,5.739999999999998,-32.182786857730775
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",107.0,58.0,-24.419085577487433,4.6599999999999975,-33.152786857730774
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",107.0,59.0,-28.982684165878705,4.6599999999999975,-37.71638544612206
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",107.0,54.0,-3.374175649313786,8.049999999999997,-27.020000000000003
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",107.0,55.0,-12.729085577487428,8.819999999999997,-27.020000000000003
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",107.0,58.0,-14.929085577487434,6.969999999999997,-28.510000000000005
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",107.0,59.0,-19.49268416587871,6.969999999999997,-32.18
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",107.0,52.0,-4.894175649313788,11.329999999999998,-34.830000000000005
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",107.0,53.0,-14.249085577487431,12.099999999999998,-34.83
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",107.0,55.0,-17.989085577487433,7.349999999999998,-34.959999999999994
"call_entry7_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",107.0,56.0,-22.55268416587872,7.349999999999998,-38.629999999999995
